CUSTOMER_ID,FIRST_NAME,LAST_NAME,CITY,COUNTRY,POSTAL_CODE,PREFERRED_LANGUAGE,GENDER,FAVOURITE_BRAND,MARITAL_STATUS,CHILDREN_COUNT,SIGN_UP_DATE,BIRTHDAY_DATE,E_MAIL,PHONE_NUMBER
1223,Brynlee,Ware,Barcelona,Spain,08013,English,Female,,Married,0,2020-09-14,1960-11-07,Brynlee.Ware@aol.com,631-020-8565
1249,Kaylynn,Woodard,Barcelona,Spain,08013,English,Male,,Married,4,2019-08-14,1964-04-17,Kaylynn.Woodard@aol.com,404-427-5760
1333,Dustin,Hickman,Barcelona,Spain,08013,English,Male,,Single,0,2019-07-13,1963-02-21,Dustin.Hickman@aol.com,437-085-5877
1366,Gerardo,Clarke,Barcelona,Spain,08013,English,Female,,Married,1,2019-10-21,1958-06-23,Gerardo.Clarke@aol.com,868-372-0892
1433,Alyson,English,Barcelona,Spain,08013,English,Undisclosed,,Single,0,2022-04-19,1965-05-11,Alyson.English@aol.com,671-539-0032
1585,Carmen,Choi,Barcelona,Spain,08013,English,Female,,Undisclosed,Undisclosed,2020-12-13,1969-07-10,Carmen.Choi@aol.com,060-592-6531
982,Hadassah,Hurley,Barcelona,Spain,08013,English,Female,,Married,2,2021-01-29,1952-10-19,Hadassah.Hurley@ymail.com,436-066-5386
998,Duncan,Vargas,Barcelona,Spain,08013,English,Male,,Divorced/Seperated,1,2021-03-24,1946-01-28,Duncan.Vargas@ymail.com,507-238-3736
1022,Hailie,Mcgrath,Barcelona,Spain,08013,English,Male,,Single,0,2020-03-26,1942-01-20,Hailie.Mcgrath@ymail.com,314-008-8274
1129,Braxton,Nixon,Barcelona,Spain,08013,English,Female,,Married,1,2019-02-03,1940-05-22,Braxton.Nixon@ymail.com,201-930-0218
1131,Rory,Nolan,Barcelona,Spain,08013,English,Female,,Undisclosed,Undisclosed,2019-07-16,1954-07-26,Rory.Nolan@ymail.com,367-719-6208
1345,Jaeden,Obrien,Barcelona,Spain,08013,English,Female,,Married,2,2020-04-07,1941-08-22,Jaeden.Obrien@ymail.com,753-620-7543
1362,Erika,Moss,Barcelona,Spain,08013,English,Male,,Married,4,2020-01-16,1946-03-28,Erika.Moss@ymail.com,093-367-2988
1398,Kimberly,Mcdaniel,Barcelona,Spain,08013,English,Female,,Married,4,2019-02-11,1947-07-25,Kimberly.Mcdaniel@ymail.com,152-647-7356
1405,Aubree,Clay,Barcelona,Spain,08013,English,Male,,Single,0,2020-09-12,1948-02-18,Aubree.Clay@ymail.com,441-683-0924
1409,Damari,Randall,Barcelona,Spain,08013,English,Female,,Single,0,2021-08-28,1953-12-16,Damari.Randall@ymail.com,418-330-2559
1475,Presley,Moreno,Barcelona,Spain,08013,English,Male,,Single,0,2021-03-23,1943-11-21,Presley.Moreno@ymail.com,548-305-8206
1500,Tamia,Logan,Barcelona,Spain,08013,English,Female,,Single,0,2019-10-13,1947-04-08,Tamia.Logan@ymail.com,854-557-0923
1503,Lorenzo,Gates,Barcelona,Spain,08013,English,Female,,Divorced/Seperated,2,2020-08-25,1941-11-09,Lorenzo.Gates@ymail.com,381-808-8410
1790,Raiden,Mayer,Barcelona,Spain,08013,English,Female,,Single,0,2020-05-25,1951-07-03,Raiden.Mayer@ymail.com,694-341-6155
772,Josie,Patton,Barcelona,Spain,08013,English,Female,,Single,0,2020-12-09,2000-01-24,Josie.Patton@gmail.com,838-710-9256
1147,Jillian,Guzman,Barcelona,Spain,08013,English,Undisclosed,,Single,0,2021-09-27,1999-07-14,Jillian.Guzman@gmail.com,369-725-2807
1330,Alexia,Payne,Barcelona,Spain,08013,English,Male,,Single,0,2019-11-16,2001-08-22,Alexia.Payne@gmail.com,662-615-3483
1380,Zaid,Grant,Barcelona,Spain,08013,English,Male,,Undisclosed,Undisclosed,2021-05-16,1994-03-19,Zaid.Grant@gmail.com,802-680-9487
1385,Xiomara,Rowe,Barcelona,Spain,08013,English,Female,,Single,0,2019-07-30,2003-10-29,Xiomara.Rowe@gmail.com,306-178-2094
1461,Mireya,Fowler,Barcelona,Spain,08013,English,Male,,Single,1,2020-03-20,1992-01-04,Mireya.Fowler@gmail.com,645-568-5333
1535,Amare,Roman,Barcelona,Spain,08013,English,Female,,Single,0,2020-06-11,1996-05-16,Amare.Roman@gmail.com,154-679-0968
1586,Bradyn,Blankenship,Barcelona,Spain,08013,English,Female,,Married,2,2020-02-28,1994-11-14,Bradyn.Blankenship@gmail.com,852-590-6442
1611,Miguel,Garrison,Barcelona,Spain,08013,English,Male,,Single,0,2020-03-10,1993-06-28,Miguel.Garrison@gmail.com,093-887-9402
1662,Leandro,Walters,Barcelona,Spain,08013,English,Female,,Undisclosed,Undisclosed,2020-09-11,1992-03-24,Leandro.Walters@gmail.com,603-477-5820
1786,Dereon,Stevenson,Barcelona,Spain,08013,English,Female,,Single,0,2020-11-24,1989-11-11,Dereon.Stevenson@gmail.com,531-320-5671
878,Regina,Ross,Munich,Germany,80809,German,Female,,Single,0,2019-11-09,1983-07-02,Regina.Ross@hotmail.com,146-761-2953
904,Sydnee,Haas,Munich,Germany,80809,German,Undisclosed,,Married,2,2021-03-10,1980-11-10,Sydnee.Haas@hotmail.com,394-698-2235
917,Cooper,Ho,Munich,Germany,80809,German,Male,,Married,1,2019-12-01,1978-10-17,Cooper.Ho@hotmail.com,221-150-7300
986,Bronson,Daugherty,Munich,Germany,80809,German,Male,,Married,2,2019-07-02,1984-05-17,Bronson.Daugherty@hotmail.com,559-819-6276
1105,Isla,Blackwell,Munich,Germany,80809,German,Female,,Married,5+,2021-11-24,1975-08-24,Isla.Blackwell@hotmail.com,671-300-7639
1124,Lyric,Matthews,Munich,Germany,80809,German,Female,,Single,0,2019-07-20,1977-09-10,Lyric.Matthews@hotmail.com,739-711-0899
1134,Amya,Massey,Munich,Germany,80809,German,Female,,Married,1,2022-01-26,1975-10-05,Amya.Massey@hotmail.com,978-879-9976
1144,Leonardo,Hopkins,Munich,Germany,80809,German,Female,,Divorced/Seperated,2,2021-12-26,1970-05-31,Leonardo.Hopkins@hotmail.com,340-277-5460
1425,Jerry,Hebert,Munich,Germany,80809,German,Female,,Married,1,2019-10-27,1977-07-21,Jerry.Hebert@hotmail.com,397-874-9507
1452,Joyce,Gill,Munich,Germany,80809,German,Female,,Single,0,2019-10-10,1986-03-19,Joyce.Gill@hotmail.com,269-802-3231
1465,Reilly,Howell,Munich,Germany,80809,German,Male,,Single,0,2020-04-29,1986-04-13,Reilly.Howell@hotmail.com,269-696-3501
1498,Cash,Melton,Munich,Germany,80809,German,Male,,Single,0,2019-02-03,1979-03-26,Cash.Melton@hotmail.com,174-342-0697
1538,Lane,Rodgers,Munich,Germany,80809,German,Male,,Married,4,2022-03-14,1988-08-31,Lane.Rodgers@hotmail.com,811-119-6630
1668,Darryl,Beltran,Munich,Germany,80809,German,Female,,Married,2,2021-08-03,1986-12-29,Darryl.Beltran@hotmail.com,504-211-0089
1747,Griffin,Morrow,Munich,Germany,80809,German,Undisclosed,,Divorced/Seperated,4,2019-05-09,1981-05-03,Griffin.Morrow@hotmail.com,655-260-0032
799,Gisselle,Jarvis,Munich,Germany,80809,German,Female,,Married,0,2019-11-28,1968-07-19,Gisselle.Jarvis@aol.com,171-967-2635
854,Lydia,Mcguire,Munich,Germany,80809,German,Female,,Married,4,2022-02-26,1956-06-15,Lydia.Mcguire@aol.com,171-269-5571
951,Jakayla,Steele,Munich,Germany,80809,German,Male,,Divorced/Seperated,3,2022-01-17,1968-05-17,Jakayla.Steele@aol.com,735-112-9201
1335,Amira,Roman,Munich,Germany,80809,German,Female,,Married,0,2022-01-28,1968-04-17,Amira.Roman@aol.com,647-284-0503
1408,Raquel,Hays,Munich,Germany,80809,German,Male,,Divorced/Seperated,5+,2020-01-15,1956-07-09,Raquel.Hays@aol.com,642-117-4312
1566,Lyla,Giles,Munich,Germany,80809,German,Female,,Single,0,2020-03-06,1969-10-05,Lyla.Giles@aol.com,151-476-8116
1617,Jaden,Kaufman,Munich,Germany,80809,German,Female,,Married,3,2020-11-27,1956-09-20,Jaden.Kaufman@aol.com,344-390-5894
1715,Jasmine,Preston,Munich,Germany,80809,German,Male,,Single,1,2022-02-07,1960-10-11,Jasmine.Preston@aol.com,170-623-1575
834,Spencer,Rodriguez,Munich,Germany,80809,German,Female,,Married,2,2021-01-26,1952-05-27,Spencer.Rodriguez@ymail.com,445-381-0077
978,Makhi,Valencia,Munich,Germany,80809,German,Male,,Single,0,2020-06-23,1955-07-27,Makhi.Valencia@ymail.com,515-821-1503
1254,Ulises,Harvey,Munich,Germany,80809,German,Male,,Single,0,2021-04-02,1946-12-18,Ulises.Harvey@ymail.com,799-533-3219
1274,Raul,Hart,Munich,Germany,80809,German,Female,,Married,2,2022-02-14,1948-06-30,Raul.Hart@ymail.com,070-012-7367
1275,Alejandro,Mclean,Munich,Germany,80809,German,Male,,Married,1,2019-04-02,1952-03-14,Alejandro.Mclean@ymail.com,301-635-1757
1309,Bronson,Patel,Munich,Germany,80809,German,Male,,Single,1,2021-09-15,1944-06-30,Bronson.Patel@ymail.com,904-032-8535
1572,Guadalupe,Watts,Munich,Germany,80809,German,Female,,Married,0,2019-05-02,1948-03-17,Guadalupe.Watts@ymail.com,863-135-5013
1575,Micheal,Cabrera,Munich,Germany,80809,German,Male,,Married,4,2020-12-08,1940-03-13,Micheal.Cabrera@ymail.com,112-459-5636
1591,Luz,Fields,Munich,Germany,80809,German,Female,,Married,2,2021-02-17,1952-05-13,Luz.Fields@ymail.com,945-355-2772
1619,Kayden,Wu,Munich,Germany,80809,German,Male,,Married,2,2019-01-22,1951-10-27,Kayden.Wu@ymail.com,274-074-6130
1647,Leon,Swanson,Munich,Germany,80809,German,Male,,Married,2,2021-01-07,1941-12-11,Leon.Swanson@ymail.com,437-159-5655
1751,Joanna,Terry,Munich,Germany,80809,German,Undisclosed,,Single,0,2021-12-27,1953-07-29,Joanna.Terry@ymail.com,541-253-7216
1774,Brisa,Frye,Munich,Germany,80809,German,Female,,Divorced/Seperated,0,2020-01-17,1954-03-03,Brisa.Frye@ymail.com,491-885-1131
863,Andreas,Hoover,Munich,Germany,80809,German,Female,,Single,0,2022-01-20,2003-03-12,Andreas.Hoover@gmail.com,546-485-6243
906,Kyler,Arroyo,Munich,Germany,80809,German,Female,,Married,1,2020-02-23,2005-02-20,Kyler.Arroyo@gmail.com,764-348-9059
966,Keyon,Gregory,Munich,Germany,80809,German,Female,,Married,3,2019-04-04,1999-07-10,Keyon.Gregory@gmail.com,381-174-6651
980,Zayden,Spencer,Munich,Germany,80809,German,Male,,Undisclosed,Undisclosed,2019-06-01,2001-05-24,Zayden.Spencer@gmail.com,460-812-0940
1070,Carina,Hunt,Munich,Germany,80809,German,Female,,Married,2,2021-10-16,2002-02-27,Carina.Hunt@gmail.com,459-251-8797
1081,Kinsley,Hall,Munich,Germany,80809,German,Female,,Married,1,2019-07-08,2003-05-22,Kinsley.Hall@gmail.com,288-828-3844
1185,Blaze,Villa,Munich,Germany,80809,German,Undisclosed,,Married,1,2020-11-14,1997-01-14,Blaze.Villa@gmail.com,109-384-4798
1276,Camren,Lucero,Munich,Germany,80809,German,Male,,Divorced/Seperated,1,2021-03-02,2005-03-24,Camren.Lucero@gmail.com,533-471-0936
1357,Camilla,Wallace,Munich,Germany,80809,German,Female,,Married,2,2022-06-07,2006-03-08,Camilla.Wallace@gmail.com,580-924-1502
1489,Ruby,Perez,Munich,Germany,80809,German,Female,,Divorced/Seperated,0,2022-02-19,2000-06-22,Ruby.Perez@gmail.com,121-376-2444
1542,Danny,Conrad,Munich,Germany,80809,German,Female,,Single,0,2021-02-01,1995-10-23,Danny.Conrad@gmail.com,806-242-9780
1637,Karlie,Middleton,Munich,Germany,80809,German,Undisclosed,,Single,0,2021-12-27,2000-06-20,Karlie.Middleton@gmail.com,780-883-1043
1294,Jayleen,Arnold,Stockholm,Sweden,6300,English,Female,,Single,0,2021-11-01,1976-03-02,Jayleen.Arnold@hotmail.com,407-647-9439
1314,Nyasia,Rangel,Stockholm,Sweden,6200,English,Male,,Married,2,2019-10-21,1950-05-13,Nyasia.Rangel@ymail.com,312-120-6110
1311,Jared,Blankenship,Stockholm,Sweden,6200,English,Male,,Single,0,2020-12-06,2002-10-29,Jared.Blankenship@gmail.com,817-996-8609
851,Estrella,Whitaker,Stockholm,Sweden,6100,Swedish,Male,,Married,2,2021-10-27,1985-01-13,Estrella.Whitaker@hotmail.com,198-213-6044
889,Clayton,Parker,Stockholm,Sweden,6100,Swedish,Female,,Married,2,2020-07-02,1971-04-27,Clayton.Parker@hotmail.com,089-872-5882
956,Jaelynn,Young,Stockholm,Sweden,6100,Swedish,Female,,Married,1,2021-02-17,1986-08-10,Jaelynn.Young@hotmail.com,269-992-6704
1015,Eden,Conley,Stockholm,Sweden,6200,Swedish,Female,,Single,0,2021-08-13,1974-02-07,Eden.Conley@hotmail.com,152-276-8290
1106,Macie,Austin,Stockholm,Sweden,6200,Swedish,Female,,Divorced/Seperated,4,2020-06-02,1981-07-02,Macie.Austin@hotmail.com,008-546-9499
1108,Simeon,Hooper,Stockholm,Sweden,600,Swedish,Male,,Undisclosed,Undisclosed,2021-01-16,1971-03-01,Simeon.Hooper@hotmail.com,415-367-1083
1264,Mira,Durham,Stockholm,Sweden,600,Swedish,Male,,Single,1,2019-03-13,1976-11-18,Mira.Durham@hotmail.com,293-758-7566
1338,Wade,Graves,Stockholm,Sweden,6100,Swedish,Male,,Single,0,2022-04-14,1984-10-25,Wade.Graves@hotmail.com,248-311-2216
1342,Jabari,Dalton,Stockholm,Sweden,6200,Swedish,Female,,Undisclosed,Undisclosed,2022-06-06,1971-11-23,Jabari.Dalton@hotmail.com,098-732-6970
1344,Reid,Bailey,Stockholm,Sweden,6200,Swedish,Female,,Married,2,2019-05-01,1986-10-11,Reid.Bailey@hotmail.com,794-238-4683
1382,Tiana,Cardenas,Stockholm,Sweden,600,Swedish,Male,,Single,0,2020-01-06,1981-10-23,Tiana.Cardenas@hotmail.com,704-225-8513
1390,Simeon,Boyle,Stockholm,Sweden,6206,Swedish,Male,,Undisclosed,Undisclosed,2022-04-04,1986-07-27,Simeon.Boyle@hotmail.com,218-548-8189
1421,Esmeralda,Guzman,Stockholm,Sweden,6206,Swedish,Male,,Married,4,2021-01-05,1982-03-12,Esmeralda.Guzman@hotmail.com,369-159-2897
1599,Serenity,Arroyo,Stockholm,Sweden,6300,Swedish,Male,,Undisclosed,Undisclosed,2020-03-19,1977-10-21,Serenity.Arroyo@hotmail.com,633-635-4639
1685,Josephine,Park,Stockholm,Sweden,6200,Swedish,Female,,Divorced/Seperated,3,2021-12-25,1976-05-14,Josephine.Park@hotmail.com,622-472-7094
1723,Kaia,Gamble,Stockholm,Sweden,600,Swedish,Male,,Single,0,2020-12-06,1973-07-16,Kaia.Gamble@hotmail.com,224-817-7079
778,Marley,Campos,Stockholm,Sweden,6206,Swedish,Male,,Undisclosed,Undisclosed,2019-08-12,1969-02-23,Marley.Campos@aol.com,728-869-1909
